ranking,ticker,date,score_short,score_long,score_ens,top1_feature_group,top2_feature_group,top3_feature_group,top1_features,top2_features,top3_features
19,30200,2023-07-25,0.028880328,0.034537845341047826,0.03170908667052391,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
20,4800,2023-07-25,0.039494637,0.026305448340441847,0.032900042670220925,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,5930,2023-08-23,0.090367526,0.21756049365089386,0.15396400982544695,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,5380,2023-08-23,0.080482274,0.12093441547278468,0.10070834473639234,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,24110,2023-08-23,0.033116736,0.11971929932747044,0.07641801766373522,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
4,34730,2023-08-23,0.06996937,0.0806247518545019,0.07529706092725094,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
5,270,2023-08-23,0.03087152,0.07972564371252629,0.05529858185626314,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,15760,2023-08-23,0.12914683,-0.03581917022268438,0.046663829888657804,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
7,880,2023-08-23,0.037589114,0.058744347714180564,0.04816673085709028,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
8,51910,2023-08-23,0.048591338,0.03635962061776114,0.04247547930888057,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
9,3550,2023-08-23,0.036776453,0.02904721595367268,0.03291183447683634,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
10,139480,2023-08-23,0.031049708,0.03199886885234605,0.031524288426173025,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,670,2023-08-23,0.033734888,0.03795889413322575,0.035846891066612874,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
12,267250,2023-08-23,0.028386904,0.032020330237906125,0.030203617118953065,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
13,373220,2023-08-23,0.03034399,0.03427744313247803,0.03231071656623902,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,28260,2023-08-23,0.031189974,0.03313077891056135,0.03216037645528067,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
15,20000,2023-08-23,0.030485757,0.0,0.0152428785,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,11170,2023-08-23,0.04210298,0.01973957885002507,0.030921279425012535,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
17,12330,2023-08-23,0.033439554,0.032292298994108085,0.03286592649705404,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,9830,2023-08-23,0.037413422,0.024053981329647322,0.030733701664823664,value,technical,news,"turnover, net_income, roe","volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
19,78930,2023-08-23,0.022936031,0.028226196688349848,0.025581113844174923,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
20,36460,2023-08-23,0.02204415,0.031510119394542485,0.026777134697271242,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,5930,2023-09-20,0.07983216,0.22673118660268143,0.1532816733013407,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
2,5380,2023-09-20,0.062112026,0.0852604586502657,0.07368624232513285,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,24110,2023-09-20,0.021774903,0.08968688429028597,0.055730893645142984,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
4,34730,2023-09-20,0.05258238,0.08691490342040335,0.06974864171020168,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
5,15760,2023-09-20,0.13232103,-0.023916216938349933,0.05420240653082504,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
6,28260,2023-09-20,0.031238066,0.032115284776373855,0.03167667538818693,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
7,880,2023-09-20,0.006639231,0.05279742823029546,0.02971832961514773,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
8,9830,2023-09-20,0.03172173,0.03012110223615061,0.030921416118075303,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
9,139480,2023-09-20,0.027869813,0.02889155595687973,0.028380684478439867,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,30200,2023-09-20,0.031178104,0.02993872463025635,0.030558414315128176,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,26960,2023-09-20,0.03009299,0.030101206970394714,0.030097098485197357,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
12,282330,2023-09-20,0.031973697,0.02643405715320137,0.029203877076600687,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
13,3490,2023-09-20,0.027395196,0.029386242870964294,0.028390719435482145,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
14,192080,2023-09-20,0.025112258,0.02750206824484051,0.026307163122420256,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
15,51910,2023-09-20,0.028003227,0.0221864216788333,0.02509482433941665,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,112610,2023-09-20,0.038141854,0.012495018306958637,0.02531843615347932,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
17,336260,2023-09-20,0.028411677,0.021881931602897604,0.0251468043014488,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,97950,2023-09-20,0.024532285,0.026265089179293565,0.025398687089646783,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
19,39130,2023-09-20,0.016562717,0.03342036893846074,0.024991542969230368,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
20,5300,2023-09-20,0.031265534,0.02059313984696065,0.025929336923480324,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,5930,2023-10-25,0.056900274,0.21273330573447374,0.13481678986723689,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,105560,2023-10-25,0.032481473,0.17017681996716086,0.10132914648358043,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,5380,2023-10-25,0.06874512,0.0827523526045378,0.0757487363022689,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
4,24110,2023-10-25,0.019275572,0.10613832001789061,0.0627069460089453,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
5,34730,2023-10-25,0.05868862,0.06467240170935244,0.06168051085467622,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
6,15760,2023-10-25,0.13687241,-0.025000376395403444,0.055936016802298275,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
7,12330,2023-10-25,0.04102057,0.06034087973619852,0.050680724868099256,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
8,880,2023-10-25,0.028388046,0.06256109750240497,0.04547457175120249,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
9,3490,2023-10-25,0.04057513,0.034959547573345254,0.03776733878667263,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,6360,2023-10-25,0.039421402,0.025130528080116534,0.032275965040058266,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,28260,2023-10-25,0.030737408,0.026511457632889087,0.028624432816444542,technical,news,esg,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","esg_score, environmental_score, social_score"
12,42660,2023-10-25,0.041320752,0.01695401335297921,0.029137382676489604,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
13,11200,2023-10-25,0.009559596,0.05348129862669927,0.03152044731334964,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,4020,2023-10-25,0.039976124,0.01422515658678714,0.027100640293393572,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
15,35720,2023-10-25,0.041021068,0.017085627006173734,0.029053347503086868,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,336260,2023-10-25,0.035858355,0.02208495730340111,0.028971656151700553,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
17,381970,2023-10-25,0.02854053,0.0,0.014270265,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,39130,2023-10-25,0.024099942,0.03267200421983944,0.02838597310991972,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
19,36460,2023-10-25,0.020869654,0.032636163171794685,0.026752908585897343,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
20,57050,2023-10-25,0.026926149,0.0,0.0134630745,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,105560,2023-11-22,0.057533436,0.2363358909086644,0.1469346634543322,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
2,55550,2023-11-22,0.052689463,0.23209434999566025,0.14239190649783012,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,5380,2023-11-22,0.076686986,0.14678946962807704,0.11173822781403853,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
4,316140,2023-11-22,0.053778734,0.18084574379877863,0.11731223889938931,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
5,24110,2023-11-22,0.058490265,0.13281058164423487,0.09565042332211743,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
6,5930,2023-11-22,0.15830581,0.02111558619927577,0.08971069809963789,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
7,15760,2023-11-22,0.0491504,0.04784074051286974,0.04849557025643487,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
8,270,2023-11-22,0.037988096,0.047957696219924864,0.04297289610996243,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
9,880,2023-11-22,0.028753448,0.06316267552547292,0.04595806176273646,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,138930,2023-11-22,0.04421434,0.03452853876320146,0.03937143938160073,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,32350,2023-11-22,0.03029222,0.05716912894837294,0.04373067447418647,technical,esg,news,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
12,34730,2023-11-22,0.028919201,0.05747619442065319,0.043197697710326596,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
13,36460,2023-11-22,0.048218273,0.038094608380239064,0.043156440690119535,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,12330,2023-11-22,0.042761296,0.03256243750436714,0.03766186675218357,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
15,30200,2023-11-22,0.04463549,0.032641940084115126,0.03863871504205756,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,32640,2023-11-22,0.048530195,0.028191168112977786,0.03836068155648889,technical,news,esg,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","esg_score, environmental_score, social_score"
17,29780,2023-11-22,0.03904674,0.03457554760622208,0.03681114380311104,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,4170,2023-11-22,0.047063444,0.031918358825621516,0.03949090141281076,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
19,139480,2023-11-22,0.04284096,0.03459636928653575,0.03871866464326787,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
20,5830,2023-11-22,0.037489146,0.023647511429942484,0.03056832871497124,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,105560,2023-12-20,0.042815946,0.24539931022163633,0.14410762811081818,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,55550,2023-12-20,0.030601759,0.2532698931808566,0.1419358260904283,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,316140,2023-12-20,0.04634264,0.1851978323697153,0.11577023618485764,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
4,24110,2023-12-20,0.04818534,0.16606444085428373,0.10712489042714186,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
5,5380,2023-12-20,0.039202534,0.12182039641870689,0.08051146520935344,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,880,2023-12-20,0.04893952,0.09222114967545036,0.07058033483772519,value,technical,esg,"turnover, net_income, roe","volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score"
7,32350,2023-12-20,0.028413815,0.07976899037220203,0.05409140268610101,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
8,5930,2023-12-20,0.12822883,-0.02556188979627153,0.05133347010186423,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
9,15760,2023-12-20,0.04777289,0.04946177684996976,0.04861733342498488,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,3410,2023-12-20,0.047866642,0.0,0.023933321,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,66570,2023-12-20,0.049207844,0.03938609056151791,0.04429696728075895,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
12,29780,2023-12-20,0.060130753,0.03034114494887592,0.04523594897443796,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
13,32640,2023-12-20,0.044266373,0.04956142055712372,0.04691389677856186,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,6360,2023-12-20,0.054361567,0.031077485516922222,0.04271952625846111,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
15,138930,2023-12-20,0.038468376,0.04382161097310417,0.04114499348655208,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,78930,2023-12-20,0.044067003,0.040514923043060064,0.04229096302153003,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
17,1800,2023-12-20,0.05303684,0.02770579908785626,0.04037131954392813,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,34730,2023-12-20,0.03222228,0.0558504615423742,0.0440363707711871,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
19,17670,2023-12-20,0.044610545,0.03033647028269644,0.03747350764134822,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
20,97950,2023-12-20,0.04206682,0.03164146236411503,0.036854141182057515,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,55550,2024-01-22,0.03998876,0.22255724462250656,0.13127300231125327,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,105560,2024-01-22,0.029135272,0.2098299287916339,0.11948260039581694,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
3,86790,2024-01-22,0.03003496,0.22595172818921747,0.12799334409460872,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
4,316140,2024-01-22,0.04117133,0.1641361985397435,0.10265376426987176,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
5,24110,2024-01-22,0.040118035,0.15292166782905173,0.09651985141452586,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,5380,2024-01-22,0.065776445,0.12640356025470864,0.09609000262735432,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
7,32830,2024-01-22,0.06732132,0.12159358271021894,0.09445745135510947,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
8,880,2024-01-22,0.060272112,0.09649998541574847,0.07838604870787425,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
9,34730,2024-01-22,0.07628616,0.06243822987848454,0.06936219493924227,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,10780,2024-01-22,0.04408358,0.0,0.02204179,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,12330,2024-01-22,0.048592206,0.036544555038597666,0.04256838051929883,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
12,138930,2024-01-22,0.036157534,0.04640204352703909,0.041279788763519544,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
13,88350,2024-01-22,0.030730162,0.05142934196162577,0.04107975198081289,value,technical,esg,"turnover, net_income, roe","volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score"
14,32350,2024-01-22,0.016417176,0.05250835538002345,0.03446276569001172,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
15,15760,2024-01-22,0.03066324,0.04010194313050576,0.03538259156525288,value,technical,news,"turnover, net_income, roe","volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,6800,2024-01-22,0.04141154,0.03429503469536815,0.037853287347684075,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
17,270,2024-01-22,0.025880624,0.04024824904644746,0.03306443652322373,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,31430,2024-01-22,0.035777085,0.0,0.0178885425,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
19,4990,2024-01-22,0.04739708,0.022502625571460422,0.034949852785730214,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
20,300720,2024-01-22,0.053411454,0.015960138586125504,0.03468579629306275,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,55550,2024-02-21,0.00987489,0.19282450777430188,0.10134969888715094,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,105560,2024-02-21,-0.016995657,0.19656458894310197,0.08978446597155099,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,316140,2024-02-21,0.022456463,0.15943563796296087,0.09094605048148044,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
4,24110,2024-02-21,0.021451207,0.12323379004333565,0.07234249852166783,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
5,5930,2024-02-21,0.14169045,0.011387081797278245,0.07653876589863912,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,86790,2024-02-21,-0.013644543,0.1811997719834177,0.08377761449170884,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
7,32350,2024-02-21,0.0653183,0.07244154015169697,0.06887992007584848,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
8,4370,2024-02-21,0.058315493,0.024403941818047125,0.04135971740902356,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
9,178920,2024-02-21,0.053375393,0.02423678390911325,0.038806088454556624,technical,news,esg,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","esg_score, environmental_score, social_score"
10,114090,2024-02-21,0.050091084,0.021842512347819257,0.03596679817390963,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
11,26960,2024-02-21,0.042095046,0.028626583136976413,0.035360814568488205,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
12,5380,2024-02-21,-0.002805918,0.08391625353879097,0.04055516776939548,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
13,32640,2024-02-21,0.04132846,0.0299752112966222,0.0356518356483111,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,66570,2024-02-21,0.035997365,0.037372592128602666,0.036684978564301335,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
15,7310,2024-02-21,0.041309346,0.024199984168276394,0.0327546650841382,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
